lat,lng,date,hour,altitude,course,speed,humidity,temperature,pm25https://raw.githubusercontent.com/daquina-io/visualizacionCalidadAire/master/data/points.csv
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,41.00,25.00,3.11
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,38.00,24.00,3.51
INVALID,INVALID,1/6/2080,00:00:21.79,INVALID,INVALID,INVALID,38.00,24.00,2.88
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.35
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.50
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.10
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,2.80
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,3.95
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,3.17
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,4.66
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,5.14
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,5.49
INVALID,INVALID,1/9/2080,14:35:03.08,INVALID,INVALID,INVALID,37.00,25.00,5.93
INVALID,INVALID,1/9/2080,14:35:16.08,INVALID,INVALID,INVALID,37.00,25.00,5.73
INVALID,INVALID,1/9/2080,14:35:16.08,INVALID,INVALID,INVALID,37.00,25.00,5.76
INVALID,INVALID,1/9/2080,14:35:43.09,INVALID,INVALID,INVALID,37.00,25.00,5.93
INVALID,INVALID,1/9/2080,14:35:43.09,INVALID,INVALID,INVALID,37.00,25.00,6.19
INVALID,INVALID,1/9/2080,14:36:10.08,INVALID,INVALID,INVALID,37.00,25.00,6.00
INVALID,INVALID,1/9/2080,14:36:23.29,INVALID,INVALID,INVALID,37.00,25.00,6.20
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,37.00,25.00,6.31
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,41.00,25.00,6.38
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,37.00,25.00,6.24
INVALID,INVALID,4/5/2017,14:37:18.07,INVALID,INVALID,INVALID,37.00,25.00,6.25
INVALID,INVALID,4/5/2017,14:37:18.07,INVALID,INVALID,INVALID,37.00,25.00,6.31
6.259292,-75.590635,4/5/2017,03:16:25.00,1513.40,0.09,14.28,48.00,22.00,2.97
6.259292,-75.590635,4/5/2017,03:16:25.00,1513.40,0.09,14.28,48.00,22.00,3.23
6.259292,-75.590635,4/5/2017,03:16:25.00,1513.40,0.09,14.28,48.00,22.00,3.11
6.259292,-75.590635,4/5/2017,03:16:25.00,1513.40,0.09,14.28,48.00,22.00,3.18
6.262970,-75.595482,4/5/2017,03:18:46.00,1519.00,296.73,14.63,48.00,22.00,2.99
6.263162,-75.595792,4/5/2017,03:19:00.00,1530.20,296.73,14.63,48.00,22.00,2.93
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.10
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.42
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.56
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.63
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.09
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.11
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.05
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,3.18
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,2.99
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,22.00,2.87
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,47.00,23.00,3.06
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,47.00,23.00,2.89
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,48.00,23.00,3.04
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.20,296.73,14.63,47.00,23.00,3.24
6.263632,-75.597585,4/5/2017,03:22:31.00,1534.20,198.17,0.00,48.00,23.00,4.74
6.263632,-75.597585,4/5/2017,03:22:45.00,1530.60,198.17,0.00,47.00,23.00,4.16
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,47.00,24.00,2.11
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,46.00,24.00,2.19
INVALID,INVALID,INVALID,03:26:57.30,INVALID,INVALID,INVALID,46.00,24.00,2.42
INVALID,INVALID,4/5/2017,03:27:11.09,INVALID,INVALID,INVALID,46.00,24.00,2.04
INVALID,INVALID,4/5/2017,03:27:11.09,INVALID,INVALID,INVALID,46.00,24.00,2.28
INVALID,INVALID,4/5/2017,03:27:38.00,INVALID,INVALID,INVALID,47.00,24.00,1.85
INVALID,INVALID,4/5/2017,03:27:38.00,INVALID,INVALID,INVALID,46.00,24.00,1.95
INVALID,INVALID,4/5/2017,03:28:05.00,INVALID,INVALID,INVALID,46.00,24.00,1.86
INVALID,INVALID,4/5/2017,03:28:19.00,INVALID,INVALID,INVALID,46.00,24.00,1.88
INVALID,INVALID,4/5/2017,03:28:19.00,INVALID,INVALID,INVALID,45.00,24.00,1.99
6.263152,-75.597735,4/5/2017,03:28:46.00,1458.20,INVALID,INVALID,45.00,24.00,2.10
6.263152,-75.597735,4/5/2017,03:29:00.00,1458.20,26.23,0.00,45.00,24.00,1.91
6.263152,-75.597735,4/5/2017,03:29:14.00,1458.20,26.23,0.00,45.00,24.00,1.80
6.263152,-75.597735,4/5/2017,03:29:28.00,1458.20,26.23,0.00,45.00,24.00,1.52
6.263152,-75.597735,4/5/2017,03:29:42.00,1458.20,26.23,0.00,45.00,24.00,1.76
6.263152,-75.597735,4/5/2017,03:29:56.00,1458.20,26.23,0.00,45.00,24.00,1.88
6.263152,-75.597735,4/5/2017,03:30:10.00,1458.20,26.23,0.00,45.00,24.00,2.13
6.263152,-75.597735,4/5/2017,03:30:24.00,1458.20,26.23,0.00,45.00,24.00,2.01
6.263152,-75.597735,4/5/2017,03:30:38.00,1458.20,26.23,0.00,45.00,24.00,1.75
6.263152,-75.597735,4/5/2017,03:30:52.00,1458.20,26.23,0.00,45.00,24.00,2.35
6.263152,-75.597735,4/5/2017,03:31:06.00,1458.20,26.23,0.00,45.00,24.00,2.18
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.20,26.23,0.00,43.00,25.00,2.00
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.20,26.23,0.00,44.00,24.00,1.96
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.20,26.23,0.00,44.00,24.00,2.05
6.263533,-75.597688,4/5/2017,03:32:02.00,1527.70,26.23,0.00,44.00,24.00,2.30
6.263533,-75.597688,4/5/2017,03:32:16.00,1527.70,26.23,0.00,44.00,24.00,1.95
6.263533,-75.597688,4/5/2017,03:32:30.00,1527.70,262.50,0.00,43.00,25.00,1.69
6.263533,-75.597688,4/5/2017,03:32:44.00,1527.70,262.50,0.00,43.00,25.00,1.81
6.263533,-75.597688,4/5/2017,03:32:58.00,1527.70,262.50,0.00,43.00,25.00,1.80
6.263533,-75.597688,4/5/2017,03:33:12.00,1527.70,262.50,0.00,43.00,25.00,1.92
6.263533,-75.597688,4/5/2017,03:33:26.00,1527.70,262.50,0.00,43.00,25.00,2.04
6.263533,-75.597688,4/5/2017,03:33:40.00,1527.70,262.50,0.00,43.00,25.00,2.09
6.263533,-75.597688,4/5/2017,03:33:54.00,1527.70,262.50,0.00,43.00,25.00,1.66
6.263533,-75.597688,4/5/2017,03:34:08.00,1527.70,262.50,0.00,43.00,25.00,2.14
6.263533,-75.597688,4/5/2017,03:34:22.00,1527.70,262.50,0.00,43.00,25.00,1.84
6.263533,-75.597688,4/5/2017,03:34:36.00,1527.70,262.50,0.00,43.00,25.00,2.04
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,43.00,25.00,1.56
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,43.00,25.00,1.73
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,43.00,25.00,2.04
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,1.89
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,2.02
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,1.79
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,1.66
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,1.87
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,1.60
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.70,262.50,0.00,42.00,25.00,2.22
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.91
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.86
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.76
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.60
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,2.01
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.81
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,1.70
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.90,164.71,0.00,42.00,25.00,2.13
6.259067,-75.597715,4/4/2017,07:06:20.00,1516.20,INVALID,INVALID,44.00,27.00,3
6.258842,-75.597977,4/4/2017,07:06:34.00,1515.60,273.63,10.98,44.00,27.00,4
6.258963,-75.598365,4/4/2017,07:06:48.00,1516.00,349.20,12.32,44.00,27.00,3
6.259602,-75.598413,4/4/2017,07:07:02.00,1521.10,8.67,14.43,44.00,27.00,3
6.260113,-75.598302,4/4/2017,07:07:16.00,1525.00,9.29,13.76,45.00,26.00,3
6.260577,-75.598180,4/4/2017,07:07:30.00,1525.00,10.94,13.24,45.00,26.00,3
6.261020,-75.598108,4/4/2017,07:07:44.00,1529.10,11.97,12.82,45.00,26.00,4
6.261447,-75.598025,4/4/2017,07:07:58.00,1529.80,12.53,11.80,45.00,26.00,4
6.261860,-75.597893,4/4/2017,07:08:12.00,1524.60,20.56,11.69,45.00,26.00,3
6.262250,-75.597768,4/4/2017,07:08:26.00,1526.20,11.17,11.35,45.00,26.00,4
6.262693,-75.597717,4/4/2017,07:08:40.00,1525.40,11.17,11.35,45.00,26.00,3
6.262870,-75.597930,4/4/2017,07:08:54.00,1522.60,11.17,11.35,45.00,26.00,3
6.262975,-75.598327,4/4/2017,07:09:08.00,1526.50,11.17,11.35,45.00,26.00,3
6.263047,-75.598688,4/4/2017,07:09:22.00,1524.60,11.17,11.35,45.00,26.00,3
6.263112,-75.599062,4/4/2017,07:09:36.00,1526.30,11.17,11.35,45.00,26.00,3
6.263232,-75.599467,4/4/2017,07:09:50.00,1527.40,11.17,11.35,45.00,26.00,3
6.263323,-75.599848,4/4/2017,07:10:04.00,1530.00,280.46,8.26,45.00,26.00,4
6.263333,-75.600155,4/4/2017,07:10:18.00,1530.90,280.46,8.26,45.00,26.00,4
6.263390,-75.600522,4/4/2017,07:10:32.00,1532.60,277.24,8.19,45.00,26.00,3
6.263655,-75.600465,4/4/2017,07:10:46.00,1536.50,45.47,10.32,45.00,26.00,3
6.263998,-75.600220,4/4/2017,07:11:00.00,1536.50,38.03,11.52,45.00,26.00,3
6.264223,-75.599917,4/4/2017,07:11:14.00,1533.20,38.03,11.52,45.00,26.00,3
6.264140,-75.599448,4/4/2017,07:11:28.00,1534.70,38.03,11.52,45.00,26.00,4
6.263953,-75.598575,4/4/2017,07:11:42.00,1533.40,38.03,11.52,45.00,26.00,4
6.263748,-75.597690,4/4/2017,07:11:56.00,1527.60,38.03,11.52,45.00,26.00,4
6.263617,-75.597412,4/4/2017,07:12:10.00,1523.30,38.03,11.52,45.00,26.00,4
6.263562,-75.597430,4/4/2017,07:12:24.00,1522.20,38.03,11.52,45.00,26.00,3
6.263562,-75.597430,4/4/2017,07:12:38.00,1522.20,38.03,11.52,45.00,26.00,3
6.263562,-75.597430,4/4/2017,07:12:52.00,1522.20,181.17,0.00,45.00,26.00,3
6.263562,-75.597430,4/4/2017,07:13:06.00,1522.20,181.17,0.00,45.00,26.00,2
6.263462,-75.597303,4/4/2017,07:13:20.00,1522.70,114.76,4.07,45.00,26.00,3
6.263487,-75.597330,4/4/2017,07:13:34.00,1522.60,81.16,0.00,45.00,26.00,4
6.263492,-75.597417,4/4/2017,07:13:48.00,1522.70,276.31,1.74,45.00,26.00,3
6.263460,-75.597508,4/4/2017,07:14:02.00,1522.40,275.60,0.00,45.00,26.00,4
6.263487,-75.597482,4/4/2017,18:59:32.00,1583.20,159.79,1.85,38.00,28.00,2.94
6.263358,-75.597455,4/4/2017,18:59:46.00,1633.90,8.24,2.04,38.00,28.00,2.70
6.263360,-75.597468,4/4/2017,19:00:00.00,1631.40,348.94,0.00,37.00,29.00,2.52
6.263360,-75.597468,4/4/2017,19:00:14.00,1631.40,348.94,0.00,37.00,29.00,2.72
6.263360,-75.597468,4/4/2017,19:00:28.00,1631.40,348.94,0.00,37.00,29.00,2.37
6.263360,-75.597468,4/4/2017,19:00:42.00,1631.40,348.94,0.00,36.00,29.00,2.96
6.263360,-75.597468,4/4/2017,19:00:56.00,1631.40,348.94,0.00,36.00,29.00,3.30
6.263360,-75.597468,4/4/2017,19:01:10.00,1631.40,348.94,0.00,36.00,30.00,3.06
6.263360,-75.597468,4/4/2017,19:01:24.00,1631.40,348.94,0.00,36.00,30.00,3.31
6.263360,-75.597468,4/4/2017,19:01:24.00,1631.40,348.94,0.00,36.00,30.00,3.09
6.263360,-75.597468,4/4/2017,19:01:24.00,1631.40,348.94,0.00,36.00,30.00,2.46
6.263360,-75.597468,4/4/2017,19:01:24.00,1631.40,348.94,0.00,36.00,30.00,2.47
6.263360,-75.597468,4/4/2017,19:02:20.00,1631.40,348.94,0.00,36.00,30.00,2.97
6.263360,-75.597468,4/4/2017,19:02:34.00,1631.40,348.94,0.00,36.00,30.00,2.66
6.263360,-75.597468,4/4/2017,19:02:48.00,1631.40,348.94,0.00,36.00,30.00,2.71
6.263360,-75.597468,4/4/2017,19:03:02.00,1631.40,348.94,0.00,35.00,31.00,2.86
6.263360,-75.597468,4/4/2017,19:03:16.00,1631.40,348.94,0.00,36.00,31.00,2.97
6.263360,-75.597468,4/4/2017,19:03:30.00,1631.40,348.94,0.00,34.00,31.00,2.95
6.263360,-75.597468,4/4/2017,19:03:44.00,1631.40,348.94,0.00,34.00,31.00,3.69
6.263360,-75.597468,4/4/2017,19:03:58.00,1631.40,348.94,0.00,34.00,31.00,3.23
6.263360,-75.597468,4/4/2017,19:04:12.00,1631.40,348.94,0.00,34.00,31.00,3.26
6.263360,-75.597468,4/4/2017,19:04:26.00,1631.40,348.94,0.00,34.00,31.00,3.25
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.97
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.84
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.01
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.57
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.28
6.263360,-75.597468,4/4/2017,19:04:40.00,1631.40,348.94,0.00,34.00,31.00,3.77
6.263360,-75.597468,4/4/2017,19:06:03.00,1631.40,348.94,0.00,34.00,31.00,3.09
6.263360,-75.597468,4/4/2017,19:06:17.00,1631.40,348.94,0.00,34.00,31.00,3.42
6.263360,-75.597468,4/4/2017,19:06:31.00,1631.40,348.94,0.00,34.00,31.00,2.86
6.263360,-75.597468,4/4/2017,19:06:45.00,1631.40,348.94,0.00,34.00,31.00,3.49
6.263360,-75.597468,4/4/2017,19:06:59.00,1631.40,348.94,0.00,33.00,31.00,2.73
6.263360,-75.597468,4/4/2017,19:07:13.00,1631.40,348.94,0.00,33.00,32.00,2.83
6.263360,-75.597468,4/4/2017,19:07:27.00,1631.40,348.94,0.00,33.00,32.00,3.03
6.263360,-75.597468,4/4/2017,19:07:41.00,1631.40,348.94,0.00,33.00,32.00,3.57
6.263360,-75.597468,4/4/2017,19:07:55.00,1631.40,348.94,0.00,33.00,32.00,2.92
6.263360,-75.597468,4/4/2017,19:08:09.00,1631.40,348.94,0.00,33.00,32.00,2.72
6.263360,-75.597468,4/4/2017,19:08:23.00,1631.40,348.94,0.00,33.00,32.00,2.71
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,33.00,32.00,3.04
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,33.00,32.00,3.02
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,33.00,32.00,4.52
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,33.00,32.00,3.12
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,33.00,32.00,3.62
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,32.00,33.00,4.16
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,32.00,34.00,4.01
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,31.00,35.00,3.35
6.263360,-75.597468,4/4/2017,19:08:37.00,1631.40,348.94,0.00,30.00,35.00,3.63
6.263360,-75.597468,4/4/2017,19:10:44.00,1631.40,348.94,0.00,29.00,37.00,3.90
6.263360,-75.597468,4/4/2017,19:10:58.00,1631.40,348.94,0.00,29.00,37.00,3.79
6.263360,-75.597468,4/4/2017,19:11:12.00,1631.40,348.94,0.00,29.00,38.00,3.65
6.263360,-75.597468,4/4/2017,19:11:12.00,1631.40,348.94,0.00,29.00,38.00,3.97
6.263360,-75.597468,4/4/2017,19:11:12.00,1631.40,348.94,0.00,27.00,40.00,4.13
6.263360,-75.597468,4/4/2017,19:11:12.00,1631.40,348.94,0.00,27.00,40.00,3.12
6.263360,-75.597468,4/4/2017,19:11:12.00,1631.40,348.94,0.00,26.00,41.00,3.11
6.263360,-75.597468,4/4/2017,19:12:23.00,1631.40,348.94,0.00,26.00,42.00,3.31
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,26.00,42.00,3.15
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,26.00,42.00,3.07
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,25.00,43.00,2.64
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,25.00,44.00,4.22
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,24.00,44.00,3.84
6.263360,-75.597468,4/4/2017,19:12:37.00,1631.40,348.94,0.00,25.00,44.00,3.03
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,3.51
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,3.52
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,3.45
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,3.14
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,2.99
6.263360,-75.597468,4/4/2017,19:14:02.00,1631.40,348.94,0.00,24.00,44.00,3.54
6.263360,-75.597468,4/4/2017,19:15:27.00,1631.40,348.94,0.00,24.00,44.00,3.88
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,4.16
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,4.02
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,3.62
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,3.76
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,3.46
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,4.09
6.263360,-75.597468,4/4/2017,19:15:41.00,1631.40,348.94,0.00,24.00,44.00,3.26
6.263360,-75.597468,4/4/2017,19:17:20.00,1631.40,348.94,0.00,24.00,43.00,3.29
6.263360,-75.597468,4/4/2017,19:17:34.00,1631.40,348.94,0.00,25.00,42.00,3.21
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,25.00,42.00,3.44
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,25.00,42.00,3.10
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,25.00,42.00,3.67
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,24.00,43.00,3.82
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,24.00,44.00,3.19
6.263360,-75.597468,4/4/2017,19:17:48.00,1631.40,348.94,0.00,24.00,44.00,3.72
6.263360,-75.597468,4/4/2017,19:19:13.00,1631.40,348.94,0.00,24.00,44.00,3.28
6.263360,-75.597468,4/4/2017,19:19:27.00,1631.40,348.94,0.00,24.00,44.00,3.53
6.263360,-75.597468,4/4/2017,19:19:41.00,1631.40,348.94,0.00,23.00,45.00,3.22
6.263360,-75.597468,4/4/2017,19:19:41.00,1631.40,348.94,0.00,23.00,45.00,3.63
6.263360,-75.597468,4/4/2017,19:19:41.00,1631.40,348.94,0.00,23.00,45.00,4.06
6.263360,-75.597468,4/4/2017,19:19:41.00,1631.40,348.94,0.00,23.00,45.00,3.25
6.263360,-75.597468,4/4/2017,19:19:41.00,1631.40,348.94,0.00,23.00,46.00,3.47
6.263360,-75.597468,4/4/2017,19:20:52.00,1631.40,348.94,0.00,23.00,45.00,3.52
6.263360,-75.597468,4/4/2017,19:21:06.00,1631.40,348.94,0.00,23.00,45.00,3.60
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.51
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.18
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.37
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.39
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.03
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.32
6.263360,-75.597468,4/4/2017,19:21:20.00,1631.40,348.94,0.00,23.00,46.00,3.13
6.263360,-75.597468,4/4/2017,19:22:59.00,1631.40,348.94,0.00,23.00,46.00,3.31
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,3.38
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,3.71
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,3.24
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,3.70
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,4.25
6.263360,-75.597468,4/4/2017,19:23:13.00,1631.40,348.94,0.00,23.00,46.00,3.47
6.263360,-75.597468,4/4/2017,19:24:38.00,1631.40,348.94,0.00,23.00,46.00,4.80
6.263360,-75.597468,4/4/2017,19:24:52.00,1631.40,348.94,0.00,23.00,46.00,4.44
6.263360,-75.597468,4/4/2017,19:25:06.00,1631.40,348.94,0.00,23.00,46.00,4.10
6.263360,-75.597468,4/4/2017,19:25:20.00,1631.40,348.94,0.00,23.00,46.00,3.11
6.263360,-75.597468,4/4/2017,19:25:20.00,1631.40,348.94,0.00,23.00,46.00,3.32
6.263360,-75.597468,4/4/2017,19:25:20.00,1631.40,348.94,0.00,23.00,46.00,3.50
6.263360,-75.597468,4/4/2017,19:25:20.00,1631.40,348.94,0.00,23.00,45.00,3.23
6.263360,-75.597468,4/4/2017,19:25:20.00,1631.40,348.94,0.00,23.00,45.00,3.41
6.263360,-75.597468,4/4/2017,19:26:31.00,1631.40,348.94,0.00,23.00,45.00,2.92
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,45.00,3.91
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,45.00,3.39
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,45.00,3.26
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,45.00,3.41
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,45.00,3.84
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,23.00,46.00,3.62
6.263360,-75.597468,4/4/2017,19:26:45.00,1631.40,348.94,0.00,25.00,46.00,4.05
6.263360,-75.597468,4/4/2017,19:28:24.00,1631.40,348.94,0.00,23.00,46.00,3.35
6.263360,-75.597468,4/4/2017,19:28:38.00,1631.40,348.94,0.00,23.00,46.00,3.60
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,3.04
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,3.53
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,3.83
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,3.64
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,3.55
6.263360,-75.597468,4/4/2017,19:28:52.00,1631.40,348.94,0.00,23.00,46.00,4.18
6.263360,-75.597468,4/4/2017,19:30:17.00,1631.40,348.94,0.00,22.00,47.00,3.97
6.263360,-75.597468,4/4/2017,19:30:31.00,1631.40,348.94,0.00,22.00,48.00,3.12
6.263360,-75.597468,4/4/2017,19:30:45.00,1631.40,348.94,0.00,22.00,48.00,4.23
6.263360,-75.597468,4/4/2017,19:30:45.00,1631.40,348.94,0.00,22.00,48.00,3.69
6.263360,-75.597468,4/4/2017,19:30:45.00,1631.40,348.94,0.00,22.00,48.00,3.73
6.263360,-75.597468,4/4/2017,19:30:45.00,1631.40,348.94,0.00,22.00,48.00,2.99
6.263360,-75.597468,4/4/2017,19:31:42.00,1631.40,348.94,0.00,22.00,48.00,3.30
6.263360,-75.597468,4/4/2017,19:31:56.00,1631.40,348.94,0.00,22.00,48.00,3.18
6.263360,-75.597468,4/4/2017,19:31:56.00,1631.40,348.94,0.00,22.00,48.00,3.76
